Source,Target,Type,Id,Label,Intercal,Weight
710557092,666666,,,,,
710574492,666666,,,,,
710817592,666666,,,,,
711274692,666666,,,,,
711577492,666666,,,,,
712020892,666666,,,,,
713178292,666666,,,,,
713472092,666666,,,,,
714250492,666666,,,,,
715218392,666666,,,,,
718071092,666666,,,,,
720131392,666666,,,,,
722108192,666666,,,,,
722574792,666666,,,,,
729705892,666666,,,,,
734010192,666666,,,,,
734207592,666666,,,,,
99593,666666,,,,,
316993,666666,,,,,
1283593,666666,,,,,
1676493,666666,,,,,
2691393,666666,,,,,
2739793,666666,,,,,
3363593,666666,,,,,
3453493,666666,,,,,
3802793,666666,,,,,
3953493,666666,,,,,
4035693,666666,,,,,
4045493,666666,,,,,
4456893,666666,,,,,
4503793,666666,,,,,
5197793,666666,,,,,
5513993,666666,,,,,
5627893,666666,,,,,
6068793,666666,,,,,
6831793,666666,,,,,
8050693,666666,,,,,
8808793,666666,,,,,
9706293,666666,,,,,
9741193,666666,,,,,
9757893,666666,,,,,
10198693,666666,,,,,
10252393,666666,,,,,
10874593,666666,,,,,
11070293,666666,,,,,
11115693,666666,,,,,
11687193,666666,,,,,
12444193,666666,,,,,
12465793,666666,,,,,
12667093,666666,,,,,
13035693,666666,,,,,
13438693,666666,,,,,
13554593,666666,,,,,
14511493,666666,,,,,
14604493,666666,,,,,
14682793,666666,,,,,
15761693,666666,,,,,
15821493,666666,,,,,
16370093,666666,,,,,
17677893,666666,,,,,
17813193,666666,,,,,
19167993,666666,,,,,
19352593,666666,,,,,
20373893,666666,,,,,
20382293,666666,,,,,
21008393,666666,,,,,
21815193,666666,,,,,
22540393,666666,,,,,
23127193,666666,,,,,
23819293,666666,,,,,
24949393,666666,,,,,
25360593,666666,,,,,
25661293,666666,,,,,
26218693,666666,,,,,
26369793,666666,,,,,
26538393,666666,,,,,
26914393,666666,,,,,
27022593,666666,,,,,
27298193,666666,,,,,
28078093,666666,,,,,
28201793,666666,,,,,
28295993,666666,,,,,
29944693,666666,,,,,
31389893,666666,,,,,
31744693,666666,,,,,
32463193,666666,,,,,
32942693,666666,,,,,
34403093,666666,,,,,
35616493,666666,,,,,
35680993,666666,,,,,
35711593,666666,,,,,
36388893,666666,,,,,
36618493,666666,,,,,
37259893,666666,,,,,
38162493,666666,,,,,
39439393,666666,,,,,
40138493,666666,,,,,
40499993,666666,,,,,
43148493,666666,,,,,
44391393,666666,,,,,
47510293,666666,,,,,
48508193,666666,,,,,
49134493,666666,,,,,
49431193,666666,,,,,
51337093,666666,,,,,
51561993,666666,,,,,
52967393,666666,,,,,
53009093,666666,,,,,
54147893,666666,,,,,
55045793,666666,,,,,
55321993,666666,,,,,
55684793,666666,,,,,
58128793,666666,,,,,
58305493,666666,,,,,
59225893,666666,,,,,
59963893,666666,,,,,
62042293,666666,,,,,
62951493,666666,,,,,
64372593,666666,,,,,
64810893,666666,,,,,
65057193,666666,,,,,
65300393,666666,,,,,
65595193,666666,,,,,
67204993,666666,,,,,
68069293,666666,,,,,
68935593,666666,,,,,
68992493,666666,,,,,
69240893,666666,,,,,
74437193,666666,,,,,
77636293,666666,,,,,
79104293,666666,,,,,
80498693,666666,,,,,
81138793,666666,,,,,
81790493,666666,,,,,
82272393,666666,,,,,
85948993,666666,,,,,
86499093,666666,,,,,
87024093,666666,,,,,
87082493,666666,,,,,
87717193,666666,,,,,
89235993,666666,,,,,
89306493,666666,,,,,
89932993,666666,,,,,
90968493,666666,,,,,
92551493,666666,,,,,
92785893,666666,,,,,
96635393,666666,,,,,
97228993,666666,,,,,
100194993,666666,,,,,
101102693,666666,,,,,
102599893,666666,,,,,
103129793,666666,,,,,
104022593,666666,,,,,
105220093,666666,,,,,
107312593,666666,,,,,
107502493,666666,,,,,
107743793,666666,,,,,
108565493,666666,,,,,
108888593,666666,,,,,
109252693,666666,,,,,
109891393,666666,,,,,
111037893,666666,,,,,
113677293,666666,,,,,
116429993,666666,,,,,
118400793,666666,,,,,
121603393,666666,,,,,
126790893,666666,,,,,
127486293,666666,,,,,
127900693,666666,,,,,
129364993,666666,,,,,
133098193,666666,,,,,
133574493,666666,,,,,
134752393,666666,,,,,
135364293,666666,,,,,
135857093,666666,,,,,
136031093,666666,,,,,
137137793,666666,,,,,
137895093,666666,,,,,
138242493,666666,,,,,
138695493,666666,,,,,
138731993,666666,,,,,
138817293,666666,,,,,
139978393,666666,,,,,
140729793,666666,,,,,
141680393,666666,,,,,
141798993,666666,,,,,
142306193,666666,,,,,
142600393,666666,,,,,
143784793,666666,,,,,
144724593,666666,,,,,
145302093,666666,,,,,
145366293,666666,,,,,
145658593,666666,,,,,
146336193,666666,,,,,
147147293,666666,,,,,
147784193,666666,,,,,
148026793,666666,,,,,
150426793,666666,,,,,
151029893,666666,,,,,
152238193,666666,,,,,
153281393,666666,,,,,
153557693,666666,,,,,
154835893,666666,,,,,
155798493,666666,,,,,
156210193,666666,,,,,
156299193,666666,,,,,
156333393,666666,,,,,
157621193,666666,,,,,
158571093,666666,,,,,
158965893,666666,,,,,
159560293,666666,,,,,
159680993,666666,,,,,
159852993,666666,,,,,
161073993,666666,,,,,
161421893,666666,,,,,
161916593,666666,,,,,
162151093,666666,,,,,
165139793,666666,,,,,
166123993,666666,,,,,
167736693,666666,,,,,
169129893,666666,,,,,
169180893,666666,,,,,
169863093,666666,,,,,
171781593,666666,,,,,
171785493,666666,,,,,
171871593,666666,,,,,
171915493,666666,,,,,
172010893,666666,,,,,
174006793,666666,,,,,
174451493,666666,,,,,
174661093,666666,,,,,
175542993,666666,,,,,
176111893,666666,,,,,
177508393,666666,,,,,
178280793,666666,,,,,
178841893,666666,,,,,
179306793,666666,,,,,
180181593,666666,,,,,
180830993,666666,,,,,
182902693,666666,,,,,
184331293,666666,,,,,
184466393,666666,,,,,
184525993,666666,,,,,
185044693,666666,,,,,
185586993,666666,,,,,
185687493,666666,,,,,
185933193,666666,,,,,
186008293,666666,,,,,
187314993,666666,,,,,
189388093,666666,,,,,
190191093,666666,,,,,
191320193,666666,,,,,
192975893,666666,,,,,
193246493,666666,,,,,
193970593,666666,,,,,
195498393,666666,,,,,
196126493,666666,,,,,
197590993,666666,,,,,
198833693,666666,,,,,
199152793,666666,,,,,
201037693,666666,,,,,
201230693,666666,,,,,
201803393,666666,,,,,
202812093,666666,,,,,
203663493,666666,,,,,
205939193,666666,,,,,
206626993,666666,,,,,
207619893,666666,,,,,
209300393,666666,,,,,
209611293,666666,,,,,
209812193,666666,,,,,
211171293,666666,,,,,
211185093,666666,,,,,
212268093,666666,,,,,
212358693,666666,,,,,
212629193,666666,,,,,
213294193,666666,,,,,
214589193,666666,,,,,
215092093,666666,,,,,
215358793,666666,,,,,
215487693,666666,,,,,
215996993,666666,,,,,
216369093,666666,,,,,
216916493,666666,,,,,
217909093,666666,,,,,
218784893,666666,,,,,
218835593,666666,,,,,
219113193,666666,,,,,
219164993,666666,,,,,
220711993,666666,,,,,
224018893,666666,,,,,
225964793,666666,,,,,
226806493,666666,,,,,
228216393,666666,,,,,
229178993,666666,,,,,
229759493,666666,,,,,
231940793,666666,,,,,
232421193,666666,,,,,
232569793,666666,,,,,
233436593,666666,,,,,
234392993,666666,,,,,
234694393,666666,,,,,
235470093,666666,,,,,
235687493,666666,,,,,
235813493,666666,,,,,
236334393,666666,,,,,
236416093,666666,,,,,
238345493,666666,,,,,
239134093,666666,,,,,
239426093,666666,,,,,
240239793,666666,,,,,
242537093,666666,,,,,
243474293,666666,,,,,
243957693,666666,,,,,
244128793,666666,,,,,
245044593,666666,,,,,
248176093,666666,,,,,
250400993,666666,,,,,
251234393,666666,,,,,
252374593,666666,,,,,
253034093,666666,,,,,
253357893,666666,,,,,
253608393,666666,,,,,
256803693,666666,,,,,
258934593,666666,,,,,
259295993,666666,,,,,
260549593,666666,,,,,
260943393,666666,,,,,
261048693,666666,,,,,
261914293,666666,,,,,
262710293,666666,,,,,
266282093,666666,,,,,
266523593,666666,,,,,
266606493,666666,,,,,
267996093,666666,,,,,
268002793,666666,,,,,
269573693,666666,,,,,
269643193,666666,,,,,
269855493,666666,,,,,
270523693,666666,,,,,
271509693,666666,,,,,
271796793,666666,,,,,
273386693,666666,,,,,
275228893,666666,,,,,
275437593,666666,,,,,
276400793,666666,,,,,
278888093,666666,,,,,
282259593,666666,,,,,
284479993,666666,,,,,
285403593,666666,,,,,
288766393,666666,,,,,
290336393,666666,,,,,
290803293,666666,,,,,
293143893,666666,,,,,
295328993,666666,,,,,
295359293,666666,,,,,
295984093,666666,,,,,
296438793,666666,,,,,
296581493,666666,,,,,
296589993,666666,,,,,
296669993,666666,,,,,
298889593,666666,,,,,
299493893,666666,,,,,
301069593,666666,,,,,
307272893,666666,,,,,
309293293,666666,,,,,
311928693,666666,,,,,
313579093,666666,,,,,
314128093,666666,,,,,
316960193,666666,,,,,
317815593,666666,,,,,
321599793,666666,,,,,
322797793,666666,,,,,
325569193,666666,,,,,
325678093,666666,,,,,
326353593,666666,,,,,
328888493,666666,,,,,
329476693,666666,,,,,
330239993,666666,,,,,
330340293,666666,,,,,
330645893,666666,,,,,
331292893,666666,,,,,
331330093,666666,,,,,
336037693,666666,,,,,
338385393,666666,,,,,
338878293,666666,,,,,
340221293,666666,,,,,
342096793,666666,,,,,
342963093,666666,,,,,
345718693,666666,,,,,
346114593,666666,,,,,
347168993,666666,,,,,
347658693,666666,,,,,
348995593,666666,,,,,
349263893,666666,,,,,
353496493,666666,,,,,
353540493,666666,,,,,
355094793,666666,,,,,
355794093,666666,,,,,
356220293,666666,,,,,
360659093,666666,,,,,
361069893,666666,,,,,
363210193,666666,,,,,
363705993,666666,,,,,
366015393,666666,,,,,
366092593,666666,,,,,
373590193,666666,,,,,
375814293,666666,,,,,
375927593,666666,,,,,
377795093,666666,,,,,
378730393,666666,,,,,
379127793,666666,,,,,
381387793,666666,,,,,
381962193,666666,,,,,
384126793,666666,,,,,
385071993,666666,,,,,
385116393,666666,,,,,
385274993,666666,,,,,
387016293,666666,,,,,
388007993,666666,,,,,
390773593,666666,,,,,
390960893,666666,,,,,
390987493,666666,,,,,
393870993,666666,,,,,
394490093,666666,,,,,
398766093,666666,,,,,
400450293,666666,,,,,
401033393,666666,,,,,
405219293,666666,,,,,
405946393,666666,,,,,
406580393,666666,,,,,
408785993,666666,,,,,
409657093,666666,,,,,
409999493,666666,,,,,
411677693,666666,,,,,
412112193,666666,,,,,
413424993,666666,,,,,
414567693,666666,,,,,
415338093,666666,,,,,
415635393,666666,,,,,
416382493,666666,,,,,
416573493,666666,,,,,
420390393,666666,,,,,
420536793,666666,,,,,
423001693,666666,,,,,
425020593,666666,,,,,
426909093,666666,,,,,
427704093,666666,,,,,
427776593,666666,,,,,
429340793,666666,,,,,
431065793,666666,,,,,
435143493,666666,,,,,
435405193,666666,,,,,
436001993,666666,,,,,
439539293,666666,,,,,
439921893,666666,,,,,
441254593,666666,,,,,
441374293,666666,,,,,
441387893,666666,,,,,
444139393,666666,,,,,
444334193,666666,,,,,
447119993,666666,,,,,
448366093,666666,,,,,
452335993,666666,,,,,
453195793,666666,,,,,
456078693,666666,,,,,
456127293,666666,,,,,
457933893,666666,,,,,
459982893,666666,,,,,
466853693,666666,,,,,
470222293,666666,,,,,
474380193,666666,,,,,
475848693,666666,,,,,
478112493,666666,,,,,
480648693,666666,,,,,
482153393,666666,,,,,
484321093,666666,,,,,
486580293,666666,,,,,
486933593,666666,,,,,
488861393,666666,,,,,
489222793,666666,,,,,
491304493,666666,,,,,
491804093,666666,,,,,
496882193,666666,,,,,
500398793,666666,,,,,
503960593,666666,,,,,
504598693,666666,,,,,
510761693,666666,,,,,
513520893,666666,,,,,
518790393,666666,,,,,
519632493,666666,,,,,
520679293,666666,,,,,
521719393,666666,,,,,
521974793,666666,,,,,
522238693,666666,,,,,
524507193,666666,,,,,
526053893,666666,,,,,
527177193,666666,,,,,
527922393,666666,,,,,
532240493,666666,,,,,
536694993,666666,,,,,
540109993,666666,,,,,
542335593,666666,,,,,
542598693,666666,,,,,
545110193,666666,,,,,
548795393,666666,,,,,
550469493,666666,,,,,
551103493,666666,,,,,
552519693,666666,,,,,
557951593,666666,,,,,
561379493,666666,,,,,
562122993,666666,,,,,
562432893,666666,,,,,
562517893,666666,,,,,
563653593,666666,,,,,
566614693,666666,,,,,
566957793,666666,,,,,
569074593,666666,,,,,
571511293,666666,,,,,
574060093,666666,,,,,
575958493,666666,,,,,
577314593,666666,,,,,
583395793,666666,,,,,
585144793,666666,,,,,
585573393,666666,,,,,
588521193,666666,,,,,
590285993,666666,,,,,
592332893,666666,,,,,
592755993,666666,,,,,
594308293,666666,,,,,
597911393,666666,,,,,
598077993,666666,,,,,
599183593,666666,,,,,
599560793,666666,,,,,
600083293,666666,,,,,
600330993,666666,,,,,
601219893,666666,,,,,
602251193,666666,,,,,
604485193,666666,,,,,
606612093,666666,,,,,
608763893,666666,,,,,
610735393,666666,,,,,
613272893,666666,,,,,
614153393,666666,,,,,
614163993,666666,,,,,
617417093,666666,,,,,
620872693,666666,,,,,
621533493,666666,,,,,
623173993,666666,,,,,
624873393,666666,,,,,
625734193,666666,,,,,
628599793,666666,,,,,
630667893,666666,,,,,
631898093,666666,,,,,
632243893,666666,,,,,
634749793,666666,,,,,
636895193,666666,,,,,
637025293,666666,,,,,
637413693,666666,,,,,
644764093,666666,,,,,
644942293,666666,,,,,
646529193,666666,,,,,
647628293,666666,,,,,
648326993,666666,,,,,
649578093,666666,,,,,
652681693,666666,,,,,
655748393,666666,,,,,
659609093,666666,,,,,
662871493,666666,,,,,
666179193,666666,,,,,
669666993,666666,,,,,
670197293,666666,,,,,
670946693,666666,,,,,
674815393,666666,,,,,
676064393,666666,,,,,
679535193,666666,,,,,
683368493,666666,,,,,
687834593,666666,,,,,
690525393,666666,,,,,
692973493,666666,,,,,
696829293,666666,,,,,
699753093,666666,,,,,
703731993,666666,,,,,
707376293,666666,,,,,
707783493,666666,,,,,
708358693,666666,,,,,
708686293,666666,,,,,
709174893,666666,,,,,
709529993,666666,,,,,
709949993,666666,,,,,
710285593,666666,,,,,
710333593,666666,,,,,
710351493,666666,,,,,
710396193,666666,,,,,
710411393,666666,,,,,
710450493,666666,,,,,
710618693,666666,,,,,
710653793,666666,,,,,
710755893,666666,,,,,
710880893,666666,,,,,
710899593,666666,,,,,
711305093,666666,,,,,
711437993,666666,,,,,
711584493,666666,,,,,
711689593,666666,,,,,
711958993,666666,,,,,
712162893,666666,,,,,
712323293,666666,,,,,
712387993,666666,,,,,
713180393,666666,,,,,
713188293,666666,,,,,
715181493,666666,,,,,
715248193,666666,,,,,
715774093,666666,,,,,
718043993,666666,,,,,
718109693,666666,,,,,
719814893,666666,,,,,
720345193,666666,,,,,
728582493,666666,,,,,
728711693,666666,,,,,
729301093,666666,,,,,
1146494,666666,,,,,
1162794,666666,,,,,
1555194,666666,,,,,
1558094,666666,,,,,
1751994,666666,,,,,
1840294,666666,,,,,
1967394,666666,,,,,
2045694,666666,,,,,
2112094,666666,,,,,
2311694,666666,,,,,
2559594,666666,,,,,
2751894,666666,,,,,
2797394,666666,,,,,
2818194,666666,,,,,
2877694,666666,,,,,
2928094,666666,,,,,
3183494,666666,,,,,
3611994,666666,,,,,
3779794,666666,,,,,
4473594,666666,,,,,
4617294,666666,,,,,
4908094,666666,,,,,
4941194,666666,,,,,
5195794,666666,,,,,
6902694,666666,,,,,
7983194,666666,,,,,
8364994,666666,,,,,
9137694,666666,,,,,
10664694,666666,,,,,
11875494,666666,,,,,
11972294,666666,,,,,
12554594,666666,,,,,
13540094,666666,,,,,
13856194,666666,,,,,
14428394,666666,,,,,
14814994,666666,,,,,
15375094,666666,,,,,
15767794,666666,,,,,
16327894,666666,,,,,
16743294,666666,,,,,
16773294,666666,,,,,
20023894,666666,,,,,
20602494,666666,,,,,
21065594,666666,,,,,
21796094,666666,,,,,
22349094,666666,,,,,
22658994,666666,,,,,
22740094,666666,,,,,
23003194,666666,,,,,
23219594,666666,,,,,
25776894,666666,,,,,
27336594,666666,,,,,
28485394,666666,,,,,
28591794,666666,,,,,
30442094,666666,,,,,
30496594,666666,,,,,
31403694,666666,,,,,
31630094,666666,,,,,
31878494,666666,,,,,
33627494,666666,,,,,
33759594,666666,,,,,
34228494,666666,,,,,
34632394,666666,,,,,
35075494,666666,,,,,
35684194,666666,,,,,
35732494,666666,,,,,
36354494,666666,,,,,
36909794,666666,,,,,
37880594,666666,,,,,
39076394,666666,,,,,
41203594,666666,,,,,
42206194,666666,,,,,
42400494,666666,,,,,
43268794,666666,,,,,
43483294,666666,,,,,
43557794,666666,,,,,
43563094,666666,,,,,
43854994,666666,,,,,
44911194,666666,,,,,
45215094,666666,,,,,
47035494,666666,,,,,
47094094,666666,,,,,
47672294,666666,,,,,
49647294,666666,,,,,
50147194,666666,,,,,
50495694,666666,,,,,
51263594,666666,,,,,
51775294,666666,,,,,
51959194,666666,,,,,
53044094,666666,,,,,
54812094,666666,,,,,
54860394,666666,,,,,
55159994,666666,,,,,
55249794,666666,,,,,
56610794,666666,,,,,
56895294,666666,,,,,
58577194,666666,,,,,
59407194,666666,,,,,
59500794,666666,,,,,
59823594,666666,,,,,
60639594,666666,,,,,
62881594,666666,,,,,
63670294,666666,,,,,
63850294,666666,,,,,
64752794,666666,,,,,
65794894,666666,,,,,
67524694,666666,,,,,
68516194,666666,,,,,
68561794,666666,,,,,
69809594,666666,,,,,
69925094,666666,,,,,
70850394,666666,,,,,
71087794,666666,,,,,
71091094,666666,,,,,
74040194,666666,,,,,
74230194,666666,,,,,
75839494,666666,,,,,
76231894,666666,,,,,
79331594,666666,,,,,
82407594,666666,,,,,
82543694,666666,,,,,
85421794,666666,,,,,
85851994,666666,,,,,
90624294,666666,,,,,
90794694,666666,,,,,
92696694,666666,,,,,
98974794,666666,,,,,
99158694,666666,,,,,
99479794,666666,,,,,
103037094,666666,,,,,
105317994,666666,,,,,
105641394,666666,,,,,
106667894,666666,,,,,
119608494,666666,,,,,
122351394,666666,,,,,
125921594,666666,,,,,
129349094,666666,,,,,
132310094,666666,,,,,
132547294,666666,,,,,
132597794,666666,,,,,
132932494,666666,,,,,
133452994,666666,,,,,
133854194,666666,,,,,
134205194,666666,,,,,
135063294,666666,,,,,
135114694,666666,,,,,
135247494,666666,,,,,
136379494,666666,,,,,
137029194,666666,,,,,
137613194,666666,,,,,
137671594,666666,,,,,
137691494,666666,,,,,
137997794,666666,,,,,
138666694,666666,,,,,
138833094,666666,,,,,
140798094,666666,,,,,
140831094,666666,,,,,
141172394,666666,,,,,
141975494,666666,,,,,
142101094,666666,,,,,
143545394,666666,,,,,
144377594,666666,,,,,
144439294,666666,,,,,
145183094,666666,,,,,
146191694,666666,,,,,
147070094,666666,,,,,
147285494,666666,,,,,
150406994,666666,,,,,
150452194,666666,,,,,
150593394,666666,,,,,
150602494,666666,,,,,
150918794,666666,,,,,
151085594,666666,,,,,
153487494,666666,,,,,
153929094,666666,,,,,
156889394,666666,,,,,
157051194,666666,,,,,
157477794,666666,,,,,
158303894,666666,,,,,
158582894,666666,,,,,
160393294,666666,,,,,
161290094,666666,,,,,
161407694,666666,,,,,
164916394,666666,,,,,
165274994,666666,,,,,
165507394,666666,,,,,
165749094,666666,,,,,
166129294,666666,,,,,
166924194,666666,,,,,
168428994,666666,,,,,
168542294,666666,,,,,
168649094,666666,,,,,
169011594,666666,,,,,
169433994,666666,,,,,
171386494,666666,,,,,
173468994,666666,,,,,
174382994,666666,,,,,
175328694,666666,,,,,
175385794,666666,,,,,
175698294,666666,,,,,
176026894,666666,,,,,
176175494,666666,,,,,
176689094,666666,,,,,
177445494,666666,,,,,
177852294,666666,,,,,
179278894,666666,,,,,
180307894,666666,,,,,
180647094,666666,,,,,
180812194,666666,,,,,
182009094,666666,,,,,
182247494,666666,,,,,
183013494,666666,,,,,
183303794,666666,,,,,
183358594,666666,,,,,
184269794,666666,,,,,
184475294,666666,,,,,
184855194,666666,,,,,
185883094,666666,,,,,
186629294,666666,,,,,
188188694,666666,,,,,
188206194,666666,,,,,
188417994,666666,,,,,
188838994,666666,,,,,
189168094,666666,,,,,
189455494,666666,,,,,
190631694,666666,,,,,
191134994,666666,,,,,
191634994,666666,,,,,
192184494,666666,,,,,
192200494,666666,,,,,
192554694,666666,,,,,
193357494,666666,,,,,
193504094,666666,,,,,
194079294,666666,,,,,
194349694,666666,,,,,
194556794,666666,,,,,
197413394,666666,,,,,
197822294,666666,,,,,
199521194,666666,,,,,
201973294,666666,,,,,
202461194,666666,,,,,
202554294,666666,,,,,
203918694,666666,,,,,
205558594,666666,,,,,
205763094,666666,,,,,
206253694,666666,,,,,
206514494,666666,,,,,
207059194,666666,,,,,
207631294,666666,,,,,
207759994,666666,,,,,
210525594,666666,,,,,
211504594,666666,,,,,
212751694,666666,,,,,
214660494,666666,,,,,
214884294,666666,,,,,
215003194,666666,,,,,
216678694,666666,,,,,
217951394,666666,,,,,
219007494,666666,,,,,
220729394,666666,,,,,
221721994,666666,,,,,
222411194,666666,,,,,
222862394,666666,,,,,
224724794,666666,,,,,
225794394,666666,,,,,
230470994,666666,,,,,
230881194,666666,,,,,
230927494,666666,,,,,
231288794,666666,,,,,
231469794,666666,,,,,
231816094,666666,,,,,
232633294,666666,,,,,
233457194,666666,,,,,
233511794,666666,,,,,
237124294,666666,,,,,
237231394,666666,,,,,
237266194,666666,,,,,
237480894,666666,,,,,
238433294,666666,,,,,
238563494,666666,,,,,
238608594,666666,,,,,
239042094,666666,,,,,
240254894,666666,,,,,
240519294,666666,,,,,
242027294,666666,,,,,
242093694,666666,,,,,
242840394,666666,,,,,
243945894,666666,,,,,
244914994,666666,,,,,
245014894,666666,,,,,
245654594,666666,,,,,
245807094,666666,,,,,
245996594,666666,,,,,
247235494,666666,,,,,
247912894,666666,,,,,
249546594,666666,,,,,
250129094,666666,,,,,
250710294,666666,,,,,
251419594,666666,,,,,
251921894,666666,,,,,
251958694,666666,,,,,
252110094,666666,,,,,
252322394,666666,,,,,
253208194,666666,,,,,
254188894,666666,,,,,
254254294,666666,,,,,
254427694,666666,,,,,
256573794,666666,,,,,
257561394,666666,,,,,
257577894,666666,,,,,
260138594,666666,,,,,
261133294,666666,,,,,
261729294,666666,,,,,
265682994,666666,,,,,
265724394,666666,,,,,
267718094,666666,,,,,
268363694,666666,,,,,
269904494,666666,,,,,
270851394,666666,,,,,
270937494,666666,,,,,
271796894,666666,,,,,
271919494,666666,,,,,
272752494,666666,,,,,
273908194,666666,,,,,
275356794,666666,,,,,
277070994,666666,,,,,
277646694,666666,,,,,
278142294,666666,,,,,
279016094,666666,,,,,
279616094,666666,,,,,
281039294,666666,,,,,
282118394,666666,,,,,
283104694,666666,,,,,
284514294,666666,,,,,
284524694,666666,,,,,
285759594,666666,,,,,
289291894,666666,,,,,
290649994,666666,,,,,
290926894,666666,,,,,
291426494,666666,,,,,
291854394,666666,,,,,
292799094,666666,,,,,
293288694,666666,,,,,
295296994,666666,,,,,
297175194,666666,,,,,
304207394,666666,,,,,
304931794,666666,,,,,
305974294,666666,,,,,
307323194,666666,,,,,
308534394,666666,,,,,
308871494,666666,,,,,
311136094,666666,,,,,
312015994,666666,,,,,
314364494,666666,,,,,
314478694,666666,,,,,
315111994,666666,,,,,
321351094,666666,,,,,
325572994,666666,,,,,
325600494,666666,,,,,
326971294,666666,,,,,
327994294,666666,,,,,
328388494,666666,,,,,
330184194,666666,,,,,
331441594,666666,,,,,
331711994,666666,,,,,
333802894,666666,,,,,
335623394,666666,,,,,
336205094,666666,,,,,
336913394,666666,,,,,
337295394,666666,,,,,
337329294,666666,,,,,
337600494,666666,,,,,
338196294,666666,,,,,
338835194,666666,,,,,
339050694,666666,,,,,
340622794,666666,,,,,
341985294,666666,,,,,
344678494,666666,,,,,
344846094,666666,,,,,
344863394,666666,,,,,
345281194,666666,,,,,
345833794,666666,,,,,
347185794,666666,,,,,
348904394,666666,,,,,
350275194,666666,,,,,
351038194,666666,,,,,
354050694,666666,,,,,
355876994,666666,,,,,
358031294,666666,,,,,
359338894,666666,,,,,
365079194,666666,,,,,
366082994,666666,,,,,
366665994,666666,,,,,
367566594,666666,,,,,
368255094,666666,,,,,
369558994,666666,,,,,
374286394,666666,,,,,
374321294,666666,,,,,
376175294,666666,,,,,
379170094,666666,,,,,
379880394,666666,,,,,
379933194,666666,,,,,
380706894,666666,,,,,
386541794,666666,,,,,
386775194,666666,,,,,
387814694,666666,,,,,
391451894,666666,,,,,
392406294,666666,,,,,
392421694,666666,,,,,
394666994,666666,,,,,
395144194,666666,,,,,
396489194,666666,,,,,
397066794,666666,,,,,
398618394,666666,,,,,
398970694,666666,,,,,
400709194,666666,,,,,
401263194,666666,,,,,
402764994,666666,,,,,
405036394,666666,,,,,
406631194,666666,,,,,
407110594,666666,,,,,
410552194,666666,,,,,
413347694,666666,,,,,
413410594,666666,,,,,
416089894,666666,,,,,
416941394,666666,,,,,
417250094,666666,,,,,
417530894,666666,,,,,
417746494,666666,,,,,
418658894,666666,,,,,
419689494,666666,,,,,
420866194,666666,,,,,
420904794,666666,,,,,
421612594,666666,,,,,
422178794,666666,,,,,
423633694,666666,,,,,
424924594,666666,,,,,
425424694,666666,,,,,
425941694,666666,,,,,
427763994,666666,,,,,
428216994,666666,,,,,
429567894,666666,,,,,
432729994,666666,,,,,
433163894,666666,,,,,
433704894,666666,,,,,
433986594,666666,,,,,
436639594,666666,,,,,
437067294,666666,,,,,
437605594,666666,,,,,
438149094,666666,,,,,
448901994,666666,,,,,
448923494,666666,,,,,
448924594,666666,,,,,
451067394,666666,,,,,
452350594,666666,,,,,
457901994,666666,,,,,
460076594,666666,,,,,
460563294,666666,,,,,
462302394,666666,,,,,
463040994,666666,,,,,
463737094,666666,,,,,
468566694,666666,,,,,
469624894,666666,,,,,
470026294,666666,,,,,
470863794,666666,,,,,
471426894,666666,,,,,
471984894,666666,,,,,
475883594,666666,,,,,
477358494,666666,,,,,
477438894,666666,,,,,
477599794,666666,,,,,
484435494,666666,,,,,
487021994,666666,,,,,
489978194,666666,,,,,
490148994,666666,,,,,
492280794,666666,,,,,
493061794,666666,,,,,
501547394,666666,,,,,
506282094,666666,,,,,
506877394,666666,,,,,
507919694,666666,,,,,
516548094,666666,,,,,
518885894,666666,,,,,
519862094,666666,,,,,
521712494,666666,,,,,
526785494,666666,,,,,
527327194,666666,,,,,
530103694,666666,,,,,
533293594,666666,,,,,
535400194,666666,,,,,
536365094,666666,,,,,
536718594,666666,,,,,
540398794,666666,,,,,
540500894,666666,,,,,
541091294,666666,,,,,
543087194,666666,,,,,
544834694,666666,,,,,
545548494,666666,,,,,
547120394,666666,,,,,
548307594,666666,,,,,
549588894,666666,,,,,
549770694,666666,,,,,
550305794,666666,,,,,
550747894,666666,,,,,
552029094,666666,,,,,
553681794,666666,,,,,
555070394,666666,,,,,
558785994,666666,,,,,
560785594,666666,,,,,
565413594,666666,,,,,
567408494,666666,,,,,
567484194,666666,,,,,
569390994,666666,,,,,
569414694,666666,,,,,
569841094,666666,,,,,
571391794,666666,,,,,
572912694,666666,,,,,
578062594,666666,,,,,
579619994,666666,,,,,
580077794,666666,,,,,
581049694,666666,,,,,
583061594,666666,,,,,
584501694,666666,,,,,
584913994,666666,,,,,
588635294,666666,,,,,
589562994,666666,,,,,
590601594,666666,,,,,
591050494,666666,,,,,
592608694,666666,,,,,
597552394,666666,,,,,
598518394,666666,,,,,
599681294,666666,,,,,
608307394,666666,,,,,
609695094,666666,,,,,
611397794,666666,,,,,
612159494,666666,,,,,
613415094,666666,,,,,
629896894,666666,,,,,
630607194,666666,,,,,
630755694,666666,,,,,
630835194,666666,,,,,
631881494,666666,,,,,
633296394,666666,,,,,
